Event.Nr CDA.nSCR CDA.Latency CDA.AmpSum CDA.SCR CDA.ISCR CDA.PhasicMax CDA.Tonic TTP.nSCR TTP.Latency TTP.AmpSum Global.Mean Global.MaxDeflection Event.Name EmoId ExpId VideoId ParticipantId OverUnder Participant Sex Age Language RepId
154 0 NA 0 4e-4 0.02 0.0271 10.5118 0 NA 0 10.5233 2e-4 40 disgust Un2 1614 118f20ee u 118 f 20 ee 5
155 1 2.563 0.5911 0.0764 3.6672 3.1827 10.9694 0 NA 0 11.2719 0.6378 17 sad Ov1 1614 118f20ee u 118 f 20 ee 1
156 1 2 0.0711 0.0099 0.4756 0.4438 11.4697 1 1.687 0.0316 11.6271 0.0324 16 happy Ov1 1614 118f20ee u 118 f 20 ee 1
157 2 1.938 0.0899 0.0125 0.6005 0.4736 11.4462 0 NA 0 11.5443 0.0712 15 anger Ov1 1614 118f20ee u 118 f 20 ee 1
158 1 2.812 0.1117 0.0153 0.7342 0.6156 11.4277 1 2.062 0.1471 11.4715 0.1114 20 fear Ov1 1614 118f20ee u 118 f 20 ee 1
159 1 2.937 0.0518 0.0117 0.5625 0.4832 11.5254 1 1.812 0.183 11.5468 0.0679 19 disgust Ov1 1614 118f20ee u 118 f 20 ee 1
160 0 NA 0 0.0024 0.1168 0.0688 11.5022 0 NA 0 11.6117 0 18 neutral Ov1 1614 118f20ee u 118 f 20 ee 1
161 3 2.313 0.106 0.012 0.5753 0.3883 11.2701 1 2.063 0.0504 11.2972 0.0465 21 surprise Ov1 1614 118f20ee u 118 f 20 ee 1
162 1 2.563 0.0108 0.0031 0.1496 0.1138 11.1064 0 NA 0 11.1727 1e-4 26 disgust Ov2 1614 118f20ee u 118 f 20 ee 2
163 3 1.312 0.2473 0.0267 1.2825 0.7996 11.3289 1 1.75 0.0428 11.8903 0.0443 28 surprise Ov2 1614 118f20ee u 118 f 20 ee 2
164 1 1.875 0.0152 0.002 0.0982 0.169 11.4703 0 NA 0 11.4932 0.0017 27 fear Ov2 1614 118f20ee u 118 f 20 ee 2
165 3 1.125 0.0464 0.0053 0.2536 0.1431 11.2482 0 NA 0 11.3233 4e-4 23 happy Ov2 1614 118f20ee u 118 f 20 ee 2
166 1 2.125 0.072 0.0096 0.4607 0.3214 11.0907 1 1.75 0.0279 11.1514 0.029 22 anger Ov2 1614 118f20ee u 118 f 20 ee 2
167 0 NA 0 8e-4 0.0365 0.0625 10.9337 0 NA 0 10.9571 5e-4 24 sad Ov2 1614 118f20ee u 118 f 20 ee 2
168 0 NA 0 1e-4 0.0036 0.0345 10.7299 0 NA 0 10.7344 2e-4 25 neutral Ov2 1614 118f20ee u 118 f 20 ee 2
169 2 2.75 0.0274 0.0034 0.1624 0.1348 10.638 0 NA 0 10.6742 0.0074 20 fear Ov1 1614 118f20ee u 118 f 20 ee 3
170 1 1.875 0.0573 0.0081 0.3884 0.3405 10.5881 1 1.562 0.0442 10.6257 0.045 17 sad Ov1 1614 118f20ee u 118 f 20 ee 3
171 0 NA 0 0.0024 0.1152 0.0919 10.5464 0 NA 0 10.6082 2e-4 21 surprise Ov1 1614 118f20ee u 118 f 20 ee 3
172 0 NA 0 2e-4 0.0103 0.0599 10.5088 0 NA 0 10.5231 2e-4 19 disgust Ov1 1614 118f20ee u 118 f 20 ee 3
173 0 NA 0 0 0 0.083 10.4619 0 NA 0 10.4789 6e-4 16 happy Ov1 1614 118f20ee u 118 f 20 ee 3
174 0 NA 0 3e-4 0.0132 0.0393 10.3855 0 NA 0 10.3892 0 18 neutral Ov1 1614 118f20ee u 118 f 20 ee 3
175 0 NA 0 9e-4 0.0433 0.0406 10.2916 0 NA 0 10.2962 0 15 anger Ov1 1614 118f20ee u 118 f 20 ee 3
176 1 2.062 0.1233 0.017 0.8137 0.5998 10.2387 1 1.312 0.1217 10.2968 0.1208 26 disgust Ov2 1614 118f20ee u 118 f 20 ee 4
177 1 1.562 0.0234 0.011 0.5288 0.5091 10.2494 1 3.625 0.0463 10.4908 0.0448 22 anger Ov2 1614 118f20ee u 118 f 20 ee 4
178 1 1.813 0.1442 0.0196 0.9409 0.6833 10.3501 0 NA 0 10.5977 0.1336 27 fear Ov2 1614 118f20ee u 118 f 20 ee 4
179 1 1.625 0.0134 0.0042 0.2013 0.1986 10.4407 0 NA 0 10.5585 5e-4 23 happy Ov2 1614 118f20ee u 118 f 20 ee 4
180 0 NA 0 4e-4 0.018 0.0315 10.4193 0 NA 0 10.4775 0 28 surprise Ov2 1614 118f20ee u 118 f 20 ee 4
181 4 1.375 0.1924 0.0195 0.937 0.396 10.5816 0 NA 0 11.1075 0 25 neutral Ov2 1614 118f20ee u 118 f 20 ee 4
182 1 2.25 0.106 0.0135 0.6481 0.5896 10.7945 1 1.688 0.0658 11.0497 0.0672 24 sad Ov2 1614 118f20ee u 118 f 20 ee 4
183 1 2.438 0.0141 0 0 0.1414 10.8962 0 NA 0 10.9892 0.0022 18 neutral Ov1 1614 118f20ee u 118 f 20 ee 5
184 1 2.437 0.0631 0.0098 0.4723 0.4922 10.9031 0 NA 0 11.0612 0.0766 16 happy Ov1 1614 118f20ee u 118 f 20 ee 5
185 1 1.812 0.0147 0.0026 0.1252 0.136 10.8962 0 NA 0 11.0178 0 15 anger Ov1 1614 118f20ee u 118 f 20 ee 5
186 1 3.875 0.2476 0.0194 0.9296 1.141 10.8945 1 2.5 0.251 10.9134 0.0878 17 sad Ov1 1614 118f20ee u 118 f 20 ee 5
187 2 2.563 0.2209 0.0282 1.3518 1.0123 10.9019 1 1.813 0.1377 11.1139 0.1388 19 disgust Ov1 1614 118f20ee u 118 f 20 ee 5
188 1 1.875 0.0221 0.0035 0.1661 0.1759 10.9123 0 NA 0 11.0797 0 21 surprise Ov1 1614 118f20ee u 118 f 20 ee 5
189 1 1.562 0.0166 0.0025 0.1186 0.1578 10.8948 0 NA 0 10.9413 0.0011 20 fear Ov1 1614 118f20ee u 118 f 20 ee 5
190 0 NA 0 0 0 0.3785 10.8115 1 3.937 0.3033 10.824 5e-4 26 disgust Ov2 1614 118f20ee u 118 f 20 ee 1
191 1 1.75 0.1229 0.0175 0.8399 0.809 10.8335 1 1.438 0.0568 11.1211 0.0581 27 fear Ov2 1614 118f20ee u 118 f 20 ee 1
192 1 2.188 1.0502 0.1374 6.5929 5.369 10.9649 1 1.375 1.0731 11.5104 1.0672 25 neutral Ov2 1614 118f20ee u 118 f 20 ee 1
193 1 1 0.3617 0.0257 1.2326 2.1512 11.2085 0 NA 0 11.9477 0.1686 28 surprise Ov2 1614 118f20ee u 118 f 20 ee 1
194 0 NA 0 0.0025 0.1192 0.1717 11.4179 0 NA 0 11.674 0 22 anger Ov2 1614 118f20ee u 118 f 20 ee 1
195 0 NA 0 2e-4 0.0102 0.1781 11.4464 0 NA 0 11.5032 6e-4 23 happy Ov2 1614 118f20ee u 118 f 20 ee 1
196 0 NA 0 0 0 0.0783 11.4052 0 NA 0 11.4279 0.0042 24 sad Ov2 1614 118f20ee u 118 f 20 ee 1
197 2 2.062 0.1575 0.0203 0.9745 0.8186 11.3182 1 1.625 0.1056 11.4646 0.1074 16 happy Ov1 1614 118f20ee u 118 f 20 ee 2
198 1 2.812 0.0502 0.0067 0.324 0.3631 11.2781 1 2.75 0.0107 11.3899 0.0123 20 fear Ov1 1614 118f20ee u 118 f 20 ee 2
199 0 NA 0 0 0 0.2224 11.2676 0 NA 0 11.3597 0.0115 18 neutral Ov1 1614 118f20ee u 118 f 20 ee 2
200 0 NA 0 0 0 0.0341 11.3026 0 NA 0 11.4381 2e-4 19 disgust Ov1 1614 118f20ee u 118 f 20 ee 2
201 1 1.75 0.2496 0.0309 1.4812 1.5893 11.5271 1 1.375 0.1616 11.8972 0.1641 15 anger Ov1 1614 118f20ee u 118 f 20 ee 2
202 1 1.187 0.0116 0.0011 0.0517 0.1544 11.5725 0 NA 0 11.7684 5e-4 21 surprise Ov1 1614 118f20ee u 118 f 20 ee 2
203 1 2.5 0.0123 0.0161 0.771 1.1683 11.5683 1 2.375 0.675 11.583 0.069 17 sad Ov1 1614 118f20ee u 118 f 20 ee 2
204 2 2.313 0.1214 0.014 0.6737 0.4579 11.621 0 NA 0 12.1033 0.0012 28 surprise Ov2 1614 118f20ee u 118 f 20 ee 3
205 1 2.5 0.0106 0 0 0.2975 11.7806 0 NA 0 11.9482 0.011 22 anger Ov2 1614 118f20ee u 118 f 20 ee 3
206 1 1.437 0.0277 0.0072 0.3464 1.8453 11.894 2 1.25 1.7875 11.9571 0.045 23 happy Ov2 1614 118f20ee u 118 f 20 ee 3
207 4 1.25 0.0891 0.0112 0.536 0.2707 12.2671 0 NA 0 12.9232 0 26 disgust Ov2 1614 118f20ee u 118 f 20 ee 3
208 1 3.5 0.0923 0.0108 0.519 0.5693 12.429 1 3.188 0.0885 12.6023 0.0292 27 fear Ov2 1614 118f20ee u 118 f 20 ee 3
209 0 NA 0 0 0 0.2796 12.4391 0 NA 0 12.5378 0.001 24 sad Ov2 1614 118f20ee u 118 f 20 ee 3
210 1 3.437 0.031 0.0027 0.1313 0.2955 12.4061 0 NA 0 12.8583 0 25 neutral Ov2 1614 118f20ee u 118 f 20 ee 3
211 2 1.938 0.0264 0.0074 0.3575 0.5403 12.387 0 NA 0 12.7049 0.0378 17 sad Ov1 1614 118f20ee u 118 f 20 ee 4
212 1 2.438 0.1252 0.0154 0.7392 0.8571 12.3849 1 2.063 0.0835 12.5282 0.0849 20 fear Ov1 1614 118f20ee u 118 f 20 ee 4
213 1 1.187 0.1431 0.0181 0.8707 1.6112 12.3891 1 3.937 0.5734 12.5279 0.1178 18 neutral Ov1 1614 118f20ee u 118 f 20 ee 4
214 1 3.75 0.0118 0.0027 0.13 0.3288 12.4352 0 NA 0 13.0074 0.0049 15 anger Ov1 1614 118f20ee u 118 f 20 ee 4
215 1 2.563 0.8867 0.1149 5.5133 4.5548 12.5701 1 1.563 0.832 13.0783 0.8288 19 disgust Ov1 1614 118f20ee u 118 f 20 ee 4
216 4 1.063 0.1533 0.0118 0.5678 0.5435 12.6883 0 NA 0 13.0995 0.0012 16 happy Ov1 1614 118f20ee u 118 f 20 ee 4
217 1 1.813 0.0473 0.0041 0.195 0.9922 12.6576 1 1.75 0.0117 12.8661 0.0175 21 surprise Ov1 1614 118f20ee u 118 f 20 ee 4
218 1 3.312 0.0734 0.0078 0.3728 0.4986 12.5747 1 3.062 0.0494 12.5914 0.0367 27 fear Ov2 1614 118f20ee u 118 f 20 ee 5
219 1 2.437 0.4678 0.0622 2.987 2.7408 12.515 0 NA 0 12.7476 0.4559 22 anger Ov2 1614 118f20ee u 118 f 20 ee 5
220 1 3.438 0.0525 0.0075 0.3617 0.5361 12.5388 1 3.313 0.0119 12.7993 0.0157 26 disgust Ov2 1614 118f20ee u 118 f 20 ee 5
221 1 1.563 1.2018 0.1389 6.6654 7.3887 12.6838 0 NA 0 13.671 1.1739 28 surprise Ov2 1614 118f20ee u 118 f 20 ee 5
222 1 1.75 0.478 0.0633 3.0399 3.1398 12.9866 0 NA 0 13.917 0.4604 25 neutral Ov2 1614 118f20ee u 118 f 20 ee 5
223 0 NA 0 0.0016 0.0791 0.5691 13.2193 0 NA 0 13.659 0.0148 23 happy Ov2 1614 118f20ee u 118 f 20 ee 5
224 3 1.5 0.1306 0.0162 0.7759 0.6383 13.3265 0 NA 0 13.7283 0.0014 24 sad Ov2 1614 118f20ee u 118 f 20 ee 5
1 2 1.188 0.4896 0.0515 2.4707 3.1989 2.6185 0 NA 0 3.0393 0.4267 1 1 Ekm NA 012f34en o 12 f 34 en 1
2 2 2.063 0.2667 0.0344 1.6502 1.2576 2.8175 1 1.75 0.1901 3.0275 0.153 2 2 Ekm NA 012f34en o 12 f 34 en 1
3 1 2.25 0.0213 0.0022 0.1035 0.1998 2.87 0 NA 0 2.9819 8e-4 3 3 Ekm NA 012f34en o 12 f 34 en 1
4 1 1.312 0.0185 0.0031 0.1503 0.1865 2.8402 0 NA 0 2.8961 3e-4 4 4 Ekm NA 012f34en o 12 f 34 en 1
5 1 3 0.0252 0.0042 0.2001 0.2191 2.7484 1 2.75 0.0166 2.7568 0.016 5 5 Ekm NA 012f34en o 12 f 34 en 1
6 1 3.875 0.217 0.0181 0.8677 1.1066 2.6725 1 2.563 0.2068 2.6815 0.0699 6 6 Ekm NA 012f34en o 12 f 34 en 1
7 0 NA 0 0.0035 0.1682 0.3746 2.6378 1 3.813 0.0265 2.7135 0.0014 7 7 Ekm NA 012f34en o 12 f 34 en 1
8 0 NA 0 0.0016 0.0774 0.0825 2.5995 0 NA 0 2.6083 4e-4 5 5 Ekm NA 012f34en o 12 f 34 en 2
9 1 1.938 0.02 0.004 0.1897 0.3476 2.5046 2 1.688 0.089 2.5161 0.0122 6 6 Ekm NA 012f34en o 12 f 34 en 2
10 2 2.375 0.0251 0.0032 0.1532 0.1251 2.4602 1 2 0.0108 2.4844 0.0109 2 2 Ekm NA 012f34en o 12 f 34 en 2
11 0 NA 0 0.0016 0.0778 0.0395 2.4049 0 NA 0 2.4068 1e-4 7 7 Ekm NA 012f34en o 12 f 34 en 2
12 0 NA 0 0.0018 0.0878 0.0821 2.3267 0 NA 0 2.3424 0.0034 3 3 Ekm NA 012f34en o 12 f 34 en 2
13 1 3.75 0.0506 0.0047 0.2247 0.3473 2.2815 1 3.25 0.0451 2.2897 0.0174 1 1 Ekm NA 012f34en o 12 f 34 en 2
14 0 NA 0 0.0023 0.1086 0.0499 2.2927 0 NA 0 2.3953 0 4 4 Ekm NA 012f34en o 12 f 34 en 2
15 0 NA 0 5e-4 0.0243 0.0242 2.273 0 NA 0 2.2742 1e-4 3 3 Ekm NA 012f34en o 12 f 34 en 3
16 0 NA 0 0.0018 0.0861 0.0844 2.2125 0 NA 0 2.2198 0.007 2 2 Ekm NA 012f34en o 12 f 34 en 3
17 0 NA 0 0.0064 0.3074 0.3644 2.1842 1 3.062 0.0706 2.1938 0.0238 1 1 Ekm NA 012f34en o 12 f 34 en 3
18 0 NA 0 2e-4 0.0108 0.0614 2.1864 0 NA 0 2.2048 0.0014 4 4 Ekm NA 012f34en o 12 f 34 en 3
19 0 NA 0 0 0 0.0481 2.1581 0 NA 0 2.1622 0.0014 7 7 Ekm NA 012f34en o 12 f 34 en 3
20 1 3.062 0.0106 0.0022 0.1046 0.1423 2.1297 1 2.875 0.0107 2.1433 0.0049 5 5 Ekm NA 012f34en o 12 f 34 en 3
21 0 NA 0 6e-4 0.0293 0.1067 2.0974 1 3.938 0.0382 2.0983 0 6 6 Ekm NA 012f34en o 12 f 34 en 3
22 1 2.938 0.0471 0.0063 0.3023 0.2552 2.087 1 1.938 0.0421 2.1161 0.0381 1 1 Ekm NA 012f34en o 12 f 34 en 4
23 0 NA 0 6e-4 0.028 0.0819 2.1022 0 NA 0 2.1379 0.0017 4 4 Ekm NA 012f34en o 12 f 34 en 4
24 2 2.062 0.0294 0.0036 0.1708 0.1552 2.073 1 1.187 0.0201 2.0843 0.0201 5 5 Ekm NA 012f34en o 12 f 34 en 4
25 1 2.813 0.0414 0.0055 0.2622 0.3712 2.0482 1 1.938 0.0361 2.073 0.0363 7 7 Ekm NA 012f34en o 12 f 34 en 4
26 1 2.937 0.0111 0.0013 0.0621 0.08 2.0313 0 NA 0 2.0391 0.0066 2 2 Ekm NA 012f34en o 12 f 34 en 4
27 0 NA 0 2e-4 0.0114 0.0458 2.0046 0 NA 0 2.008 0.001 3 3 Ekm NA 012f34en o 12 f 34 en 4
28 1 3.438 0.0266 0.0038 0.1814 0.1807 1.9688 1 2.875 0.0472 1.9731 0.0145 6 6 Ekm NA 012f34en o 12 f 34 en 4
29 0 NA 0 0.0015 0.0722 0.0664 1.9511 0 NA 0 1.9823 4e-4 7 7 Ekm NA 012f34en o 12 f 34 en 5
30 2 2.375 0.0327 0.0037 0.1778 0.2522 1.9386 1 1.375 0.0263 1.9507 0.0263 2 2 Ekm NA 012f34en o 12 f 34 en 5
31 1 3.875 0.0164 0.0024 0.1148 0.1829 1.914 1 3.687 0.0245 1.9206 0.0054 6 6 Ekm NA 012f34en o 12 f 34 en 5
32 0 NA 0 0.0014 0.0671 0.082 1.8909 0 NA 0 1.8989 0.0065 4 4 Ekm NA 012f34en o 12 f 34 en 5
33 0 NA 0 4e-4 0.0186 0.021 1.8744 0 NA 0 1.8867 0 5 5 Ekm NA 012f34en o 12 f 34 en 5
34 0 NA 0 6e-4 0.0279 0.0489 1.8556 0 NA 0 1.8617 0.0021 3 3 Ekm NA 012f34en o 12 f 34 en 5
35 2 1.062 0.055 0.0065 0.3137 0.2526 1.8338 1 2.375 0.0329 1.8604 0.0399 1 1 Ekm NA 012f34en o 12 f 34 en 5
36 1 2.813 0.0104 0.003 0.1431 0.1313 1.8416 1 1.875 0.0414 1.8549 0.0192 6 6 Ekm NA 012f34en o 12 f 34 en 6
37 0 NA 0 0.0013 0.0602 0.0777 1.8417 0 NA 0 1.8469 0.0021 2 2 Ekm NA 012f34en o 12 f 34 en 6
38 0 NA 0 0.0013 0.0641 0.151 1.8301 1 3.75 0.0287 1.8544 6e-4 7 7 Ekm NA 012f34en o 12 f 34 en 6
39 2 2.375 0.0588 0.008 0.3837 0.2986 1.8318 1 1.625 0.0647 1.858 0.0586 1 1 Ekm NA 012f34en o 12 f 34 en 6
40 0 NA 0 4e-4 0.0184 0.05 1.8575 0 NA 0 1.8767 0.001 4 4 Ekm NA 012f34en o 12 f 34 en 6
41 0 NA 0 8e-4 0.0403 0.0415 1.8472 0 NA 0 1.8501 0.0017 3 3 Ekm NA 012f34en o 12 f 34 en 6
42 1 3.375 0.0524 0.0073 0.3488 0.3611 1.823 1 1.875 0.0462 1.8357 0.0396 5 5 Ekm NA 012f34en o 12 f 34 en 6
43 0 NA 0 0.0012 0.0575 0.1068 1.985 0 NA 0 2.0953 3e-4 11 11 Ver NA 012f34en o 12 f 34 en 1
44 1 3.75 0.1412 0.0182 0.8738 0.8127 2.0776 1 2.437 0.1501 2.1002 0.0934 14 14 Ver NA 012f34en o 12 f 34 en 1
45 1 2.25 0.0578 0.0067 0.3213 0.3938 2.1449 1 1.5 0.0471 2.2105 0.0471 12 12 Ver NA 012f34en o 12 f 34 en 1
46 0 NA 0 0.0091 0.4349 1.1213 2.1781 1 2.75 0.2158 2.1881 0.0265 8 8 Ver NA 012f34en o 12 f 34 en 1
47 0 NA 0 0.0092 0.4401 1.0438 2.3315 1 3.375 0.2398 2.4269 0.0174 13 13 Ver NA 012f34en o 12 f 34 en 1
48 0 NA 0 0.0019 0.0897 0.109 2.4629 0 NA 0 2.5257 0.0011 9 9 Ver NA 012f34en o 12 f 34 en 1
49 0 NA 0 1e-4 0.0025 0.0676 2.4723 0 NA 0 2.4771 0.0017 10 10 Ver NA 012f34en o 12 f 34 en 1
50 1 3.812 0.0555 0.0049 0.2356 0.3582 2.4092 1 3 0.1456 2.4137 0.0187 8 8 Ver NA 012f34en o 12 f 34 en 2
51 1 2.313 0.0411 0.0051 0.2441 0.2418 2.4104 1 2 0.0163 2.502 0.0163 11 11 Ver NA 012f34en o 12 f 34 en 2
52 0 NA 0 3e-4 0.0153 0.0568 2.407 0 NA 0 2.417 4e-4 12 12 Ver NA 012f34en o 12 f 34 en 2
53 1 3.25 0.011 0.0012 0.0574 0.0737 2.3527 0 NA 0 2.3546 0.0012 9 9 Ver NA 012f34en o 12 f 34 en 2
54 3 2.312 0.1129 0.011 0.5289 0.432 2.2952 1 2 0.1014 2.3146 0.055 13 13 Ver NA 012f34en o 12 f 34 en 2
55 0 NA 0 9e-4 0.0451 0.053 2.2851 0 NA 0 2.3038 0.0016 14 14 Ver NA 012f34en o 12 f 34 en 2
56 0 NA 0 0.001 0.0473 0.0668 2.2494 0 NA 0 2.2506 2e-4 10 10 Ver NA 012f34en o 12 f 34 en 2
57 3 1.875 0.0654 0.0069 0.3315 0.2732 2.1944 1 1.625 0.0612 2.2073 0.0306 14 14 Ver NA 012f34en o 12 f 34 en 3
58 1 1.875 0.0748 0.0091 0.439 0.4328 2.1952 1 1.25 0.0682 2.2528 0.0682 11 11 Ver NA 012f34en o 12 f 34 en 3
59 1 2.187 0.0103 0.0016 0.0785 0.0853 2.2041 0 NA 0 2.242 0.0042 9 9 Ver NA 012f34en o 12 f 34 en 3
60 0 NA 0 0.0018 0.0876 0.1079 2.1912 1 2.625 0.0401 2.1912 0.0088 8 8 Ver NA 012f34en o 12 f 34 en 3
61 0 NA 0 0.0011 0.0538 0.0369 2.1855 0 NA 0 2.2148 0 10 10 Ver NA 012f34en o 12 f 34 en 3
62 0 NA 0 0 0 0.033 2.1754 0 NA 0 2.1803 0 12 12 Ver NA 012f34en o 12 f 34 en 3
63 0 NA 0 0.0021 0.1026 0.0949 2.1455 0 NA 0 2.1509 0.0052 13 13 Ver NA 012f34en o 12 f 34 en 3
64 0 NA 0 0.0033 0.1605 0.2517 2.1127 1 3.188 0.058 2.1202 0.0087 8 8 Ver NA 012f34en o 12 f 34 en 4
65 0 NA 0 0.0014 0.0684 0.0426 2.1267 0 NA 0 2.1741 0 12 12 Ver NA 012f34en o 12 f 34 en 4
66 0 NA 0 1e-4 0.0049 0.028 2.1219 0 NA 0 2.124 1e-4 9 9 Ver NA 012f34en o 12 f 34 en 4
67 0 NA 0 8e-4 0.0403 0.0347 2.0857 0 NA 0 2.0882 4e-4 11 11 Ver NA 012f34en o 12 f 34 en 4
68 1 1.75 0.0108 0.0013 0.0638 0.0957 2.0641 0 NA 0 2.0794 0.0057 13 13 Ver NA 012f34en o 12 f 34 en 4
69 1 2.25 0.0108 0.0014 0.0689 0.0657 2.0251 0 NA 0 2.0358 0.0035 10 10 Ver NA 012f34en o 12 f 34 en 4
70 1 1.938 0.0311 0.0031 0.1488 0.2084 1.9862 1 1.063 0.0244 2.0073 0.0244 14 14 Ver NA 012f34en o 12 f 34 en 4
71 0 NA 0 8e-4 0.0406 0.0396 1.9681 0 NA 0 1.9777 0.0035 9 9 Ver NA 012f34en o 12 f 34 en 5
72 1 2.688 0.0121 0.0015 0.0712 0.0849 1.9509 1 2 0.0105 1.9543 0.0105 10 10 Ver NA 012f34en o 12 f 34 en 5
73 0 NA 0 0.002 0.0961 0.0881 1.9322 0 NA 0 1.9432 0.0099 8 8 Ver NA 012f34en o 12 f 34 en 5
74 1 1.562 0.0128 0.0016 0.0782 0.0738 1.9303 0 NA 0 1.9782 0 13 13 Ver NA 012f34en o 12 f 34 en 5
75 0 NA 0 0 0 0.0207 1.9307 0 NA 0 1.9418 4e-4 11 11 Ver NA 012f34en o 12 f 34 en 5
76 1 2.062 0.0151 0.0021 0.1011 0.0819 1.9017 1 1.437 0.0128 1.9091 0.0128 12 12 Ver NA 012f34en o 12 f 34 en 5
77 1 2 0.0186 0.002 0.0975 0.1176 1.8943 1 1.562 0.0136 1.9076 0.0136 14 14 Ver NA 012f34en o 12 f 34 en 5
78 1 2.188 0.0223 0.0037 0.1765 0.1977 1.8824 1 1.25 0.0255 1.8978 0.0255 12 12 Ver NA 012f34en o 12 f 34 en 6
79 0 NA 0 6e-4 0.0272 0.0296 1.8789 0 NA 0 1.8913 2e-4 14 14 Ver NA 012f34en o 12 f 34 en 6
80 0 NA 0 8e-4 0.0392 0.0419 1.8646 0 NA 0 1.8784 0.0012 9 9 Ver NA 012f34en o 12 f 34 en 6
81 0 NA 0 4e-4 0.02 0.0255 1.8578 0 NA 0 1.8619 4e-4 11 11 Ver NA 012f34en o 12 f 34 en 6
82 1 3.75 0.0235 0.0029 0.1411 0.1147 1.8465 1 1 0.0249 1.8524 0.0133 8 8 Ver NA 012f34en o 12 f 34 en 6
83 0 NA 0 5e-4 0.0242 0.0362 1.8415 1 3.125 0.016 1.8456 0.0015 13 13 Ver NA 012f34en o 12 f 34 en 6
84 0 NA 0 8e-4 0.0378 0.0685 1.8318 0 NA 0 1.8372 0.0011 10 10 Ver NA 012f34en o 12 f 34 en 6
85 1 3.25 0.0136 0.0026 0.1229 0.4733 2.7681 0 NA 0 3.0981 0.002 16 16 Un1 NA 012f34en o 12 f 34 en 1
86 1 2.375 0.2187 0.0311 1.4921 1.1388 2.9299 1 1.125 0.255 3.0328 0.2275 15 15 Un1 NA 012f34en o 12 f 34 en 1
87 1 2.75 0.1031 0.0117 0.5611 0.7001 2.8419 1 1.5 0.077 2.8847 0.077 18 18 Un1 NA 012f34en o 12 f 34 en 1
88 1 1.875 0.0352 0.0048 0.2285 0.2005 2.7089 1 1.687 0.0116 2.7603 0.0116 17 17 Un1 NA 012f34en o 12 f 34 en 1
89 2 1.625 0.0388 0.005 0.2414 0.1668 2.5769 1 1.25 0.0145 2.6065 0.0218 21 21 Un1 NA 012f34en o 12 f 34 en 1
90 0 NA 0 0.0011 0.0537 0.0599 2.4984 0 NA 0 2.5043 4e-4 19 19 Un1 NA 012f34en o 12 f 34 en 1
91 0 NA 0 3e-4 0.0135 0.0786 2.4052 0 NA 0 2.4212 0.0033 20 20 Un1 NA 012f34en o 12 f 34 en 1
92 0 NA 0 6e-4 0.0312 0.0404 2.3321 0 NA 0 2.338 9e-4 24 24 Un2 NA 012f34en o 12 f 34 en 2
93 1 2.688 0.0597 0.009 0.4297 0.3537 2.3264 1 1.688 0.0646 2.3723 0.0586 28 28 Un2 NA 012f34en o 12 f 34 en 2
94 1 3 0.0206 0.0078 0.3754 0.8317 2.4074 1 3 0.256 2.568 0.0169 27 27 Un2 NA 012f34en o 12 f 34 en 2
95 1 3.5 0.0287 0.0037 0.1753 0.1876 2.6647 1 3.125 0.0187 2.6879 0.0136 23 23 Un2 NA 012f34en o 12 f 34 en 2
96 2 2.875 0.1815 0.0213 1.0238 0.6726 2.6157 1 1.938 0.1981 2.6472 0.1325 22 22 Un2 NA 012f34en o 12 f 34 en 2
97 0 NA 0 7e-4 0.0332 0.0796 2.6595 0 NA 0 2.6756 0.0025 25 25 Un2 NA 012f34en o 12 f 34 en 2
98 1 2.125 0.013 0.0014 0.069 0.1202 2.5917 0 NA 0 2.6022 0.0052 26 26 Un2 NA 012f34en o 12 f 34 en 2
99 1 2.687 0.164 0.0265 1.2738 0.8676 2.5372 1 1.562 0.3118 2.5874 0.1569 15 15 Un1 NA 012f34en o 12 f 34 en 3
100 2 1.625 0.3839 0.0509 2.4439 2.2921 2.577 1 2.563 0.3436 2.827 0.29 21 21 Un1 NA 012f34en o 12 f 34 en 3
101 1 2.062 0.0165 0.0032 0.1551 0.0794 2.7156 0 NA 0 2.9105 0 20 20 Un1 NA 012f34en o 12 f 34 en 3
102 1 3.187 0.0142 0.0018 0.0866 0.083 2.7578 0 NA 0 2.8282 0 16 16 Un1 NA 012f34en o 12 f 34 en 3
103 0 NA 0 0 0 0.0101 2.7485 0 NA 0 2.7611 0 17 17 Un1 NA 012f34en o 12 f 34 en 3
104 1 1.875 0.0234 0.0041 0.1963 0.3244 2.6253 1 1.313 0.0212 2.6779 0.0212 19 19 Un1 NA 012f34en o 12 f 34 en 3
105 0 NA 0 0.001 0.0457 0.1055 2.623 0 NA 0 2.65 0.0032 18 18 Un1 NA 012f34en o 12 f 34 en 3
106 0 NA 0 7e-4 0.0345 0.0708 2.6204 0 NA 0 2.6264 0.0041 27 27 Un2 NA 012f34en o 12 f 34 en 4
107 1 1.75 0.0613 0.0069 0.3313 0.4578 2.6056 1 1.125 0.0548 2.6508 0.0548 28 28 Un2 NA 012f34en o 12 f 34 en 4
108 2 1.312 0.0955 0.0104 0.4981 0.4385 2.5922 1 2.75 0.0763 2.618 0.0413 22 22 Un2 NA 012f34en o 12 f 34 en 4
109 1 2.25 0.0393 0.0056 0.2688 0.3142 2.5872 1 2 0.0221 2.6644 0.0221 24 24 Un2 NA 012f34en o 12 f 34 en 4
